time,voltage
52.46,221.22
52.47,229.14
52.48,224.54
52.49,219.69
52.5,221.18
52.51,234.17
52.52,218.64
52.53,227.4
52.54,224.4
52.55,221.01
52.56,221.07
52.57,226.01
52.58,222.68
52.59,220.9
52.6,225.82
52.61,225.11
52.62,224.26
52.63,221.62
52.64,226.24
52.65,228.77
52.66,220.1
52.67,220.98
52.68,220.38
52.69,224.06
52.7,223.14
52.71,225.27
52.72,225.17
52.73,224.99
52.74,233.19
52.75,216.67
52.76,229.57
52.77,223.63
52.78,230.89
52.79,214.16
52.8,223.75
52.81,226.63
52.82,229.1
52.83,230.46
52.84,221.98
52.85,216.4
52.86,223.94
52.87,229.0
52.88,231.79
52.89,227.89
52.9,230.56
52.91,218.8
52.92,223.74
52.93,225.05
52.94,221.89
52.95,223.18
52.96,231.28
52.97,219.43
52.98,224.13
52.99,224.91
53.0,220.71
53.01,225.25
53.02,227.5
53.03,222.63
53.04,222.48
53.05,217.31
53.06,228.7
53.07,229.9
53.08,222.84
53.09,227.29
53.1,225.49
53.11,228.29
53.12,224.43
53.13,221.71
53.14,225.3
53.15,223.92
53.16,222.88
53.17,219.02
53.18,227.08
53.19,224.44
53.2,231.1
53.21,225.87
53.22,224.84
53.23,224.51
53.24,219.36
53.25,221.79
53.26,230.68
53.27,219.73
53.28,223.57
53.29,215.55
53.3,225.99
53.31,221.11
53.32,225.27
53.33,229.08
53.34,218.65
53.35,232.01
53.36,231.72
53.37,224.67
53.38,228.55
53.39,231.63
53.4,217.14
53.41,226.39
53.42,229.23
53.43,223.59
53.44,229.77
53.45,229.0
53.46,225.7
53.47,224.02
53.48,222.96
53.49,217.8
53.5,229.33
53.51,241.36
53.52,226.49
53.53,223.29
53.54,234.33
53.55,216.84
53.56,233.14
53.57,223.89
53.58,229.89
53.59,224.54
53.6,224.78
53.61,232.2
53.62,218.9
53.63,228.72
53.64,223.49
53.65,223.53
53.66,224.83
53.67,232.79
53.68,224.7
53.69,220.04
53.7,219.75
53.71,218.91
53.72,224.35
53.73,221.18
53.74,225.42
53.75,226.64
53.76,227.18
53.77,229.95
53.78,227.71
53.79,226.79
53.8,226.56
53.81,225.56
53.82,222.82
53.83,225.26
53.84,227.53
53.85,229.37
53.86,229.93
53.87,223.73
53.88,223.2
53.89,223.28
53.9,226.77
53.91,227.22
53.92,226.14
53.93,224.3
53.94,225.88
53.95,226.08
53.96,226.39
53.97,226.02
53.98,229.14
53.99,229.33
54.0,223.68
54.01,214.45
54.02,215.12
54.03,215.93
54.04,216.71
54.05,217.3
54.06,210.15
54.07,220.37
54.08,220.81
54.09,222.1
54.1,219.1
54.11,215.23
54.12,215.95
54.13,217.64
54.14,217.0
54.15,210.54
54.16,217.19
54.17,218.53
54.18,207.08
54.19,211.7
54.2,221.34
54.21,220.56
54.22,211.2
54.23,214.2
54.24,207.25
54.25,217.67
54.26,212.65
54.27,215.36
54.28,213.29
54.29,211.98
54.3,215.16
54.31,215.53
54.32,218.5
54.33,212.73
54.34,224.58
54.35,214.55
54.36,216.18
54.37,226.14
54.38,216.26
54.39,224.19
54.4,210.95
54.41,214.55
54.42,208.43
54.43,213.82
54.44,223.36
54.45,218.3
54.46,210.82
54.47,212.29
54.48,223.35
54.49,217.72
54.5,215.4
54.51,217.93
54.52,217.77
54.53,221.09
54.54,213.83
54.55,221.59
54.56,218.82
54.57,216.06
54.58,212.04
54.59,213.36
54.6,213.59
54.61,213.49
54.62,222.92
54.63,215.8
54.64,210.51
54.65,229.38
54.66,211.06
54.67,219.55
54.68,210.64
54.69,213.85
54.7,217.27
54.71,214.84
54.72,214.6
54.73,213.4
54.74,207.28
54.75,215.92
54.76,213.41
54.77,208.91
54.78,221.51
54.79,222.0
54.8,210.64
54.81,218.18
54.82,210.25
54.83,211.16
54.84,219.22
54.85,214.62
54.86,210.72
54.87,218.23
54.88,211.22
54.89,214.59
54.9,218.47
54.91,218.67
54.92,211.23
54.93,212.54
54.94,212.75
54.95,210.6
54.96,214.75
54.97,209.01
54.98,217.13
54.99,211.04
55.0,224.83
55.01,215.19
55.02,214.11
55.03,213.03
55.04,210.05
55.05,219.69
55.06,216.0
55.07,214.59
55.08,207.42
55.09,224.93
55.1,212.05
55.11,216.53
55.12,216.02
55.13,213.77
55.14,219.1
55.15,209.51
55.16,217.28
55.17,210.32
55.18,210.76
55.19,216.4
55.2,218.24
55.21,212.77
55.22,218.28
55.23,211.03
55.24,218.88
55.25,217.74
55.26,219.06
55.27,207.06
55.28,216.11
55.29,215.7
55.3,213.28
55.31,215.22
55.32,211.31
55.33,216.96
55.34,215.67
55.35,211.02
55.36,213.85
55.37,210.75
55.38,218.7
55.39,220.51
55.4,216.02
55.41,217.13
55.42,213.95
55.43,216.33
55.44,215.2
55.45,214.63
55.46,211.42
55.47,221.88
55.48,210.46
55.49,218.62
55.5,205.43
55.51,215.61
55.52,213.53
55.53,216.4
55.54,218.1
55.55,217.74
55.56,222.73
55.57,215.42
55.58,217.71
55.59,206.9
55.6,219.85
55.61,214.56
55.62,214.89
55.63,212.44
55.64,210.84
55.65,219.04
55.66,210.95
55.67,219.25
55.68,218.88
55.69,211.45
55.7,219.02
55.71,218.97
55.72,214.04
55.73,213.26
55.74,215.25
55.75,217.69
55.76,215.46
55.77,210.71
55.78,213.32
55.79,217.33
55.8,215.87
55.81,211.61
55.82,211.83
55.83,211.51
55.84,212.78
55.85,216.63
55.86,209.83
55.87,217.84
55.88,213.79
55.89,217.88
55.9,215.43
55.91,221.63
55.92,215.38
55.93,215.39
55.94,207.56
55.95,211.56
55.96,211.89
55.97,211.3
55.98,221.23
55.99,219.58
56.0,219.28
56.01,224.1
56.02,232.02
56.03,224.27
56.04,222.8
56.05,238.41
56.06,224.13
56.07,220.93
56.08,225.8
56.09,220.36
56.1,226.62
56.11,224.61
56.12,227.42
56.13,228.12
56.14,224.82
56.15,228.98
56.16,223.26
56.17,221.36
56.18,227.74
56.19,230.56
56.2,223.57
56.21,225.77
56.22,221.01
56.23,220.14
56.24,228.94
56.25,219.24
56.26,222.19
56.27,227.96
56.28,223.4
56.29,225.72
56.3,222.41
56.31,225.19
56.32,230.16
56.33,230.45
56.34,230.55
56.35,226.05
56.36,229.6
56.37,225.87
56.38,234.44
56.39,220.14
56.4,226.81
56.41,226.99
56.42,226.88
56.43,227.75
56.44,220.94
56.45,226.65
56.46,224.35
56.47,222.26
56.48,226.5
56.49,229.53
56.5,226.64
56.51,225.26
56.52,226.89
56.53,222.13
56.54,223.95
56.55,223.42
56.56,220.27
56.57,220.07
56.58,220.71
56.59,225.11
56.6,221.88
56.61,227.3
56.62,226.58
56.63,227.94
56.64,228.37
56.65,218.87
56.66,225.77
56.67,224.2
56.68,223.58
56.69,224.39
56.7,228.74
56.71,224.09
56.72,229.84
56.73,228.67
56.74,217.2
56.75,225.81
56.76,224.64
56.77,223.22
56.78,224.07
56.79,225.1
56.8,225.03
56.81,226.99
56.82,230.88
56.83,226.57
56.84,228.63
56.85,225.76
56.86,226.37
56.87,221.59
56.88,225.87
56.89,215.0
56.9,225.8
56.91,218.18
56.92,229.3
56.93,224.72
56.94,218.2
56.95,220.27
56.96,220.67
56.97,232.45
56.98,220.55
56.99,222.37
57.0,224.28
57.01,223.69
57.02,229.79
57.03,228.55
57.04,221.0
57.05,224.68
57.06,219.47
57.07,235.29
57.08,229.83
57.09,228.79
57.1,222.52
57.11,227.52
57.12,226.82
57.13,221.94
57.14,230.32
57.15,222.2
57.16,227.01
57.17,221.01
57.18,223.91
57.19,221.77
57.2,216.97
57.21,232.6
57.22,231.72
57.23,228.18
57.24,224.16
57.25,227.19
57.26,223.15
57.27,223.22
57.28,223.64
57.29,226.97
57.3,221.29
57.31,229.27
57.32,235.21
57.33,220.26
57.34,228.01
57.35,226.96
57.36,226.26
57.37,219.79
57.38,228.25
57.39,226.32
57.4,224.03
57.41,227.97
57.42,224.14
57.43,221.54
57.44,228.26
57.45,226.68
57.46,226.19
57.47,238.27
57.48,226.42
57.49,226.67
57.5,221.26
57.51,224.53
57.52,219.5
57.53,217.68
57.54,224.4
57.55,227.26
57.56,225.16
57.57,222.46
57.58,219.67
57.59,233.1
57.6,224.73
57.61,227.61
57.62,226.77
57.63,222.74
57.64,221.49
57.65,224.6
57.66,220.63
57.67,225.55
57.68,228.07
57.69,232.34
57.7,230.75
57.71,223.59
57.72,225.89
57.73,227.56
57.74,227.55
57.75,225.6
57.76,238.57
57.77,225.35
57.78,222.92
57.79,224.69
57.8,228.05
57.81,222.4
57.82,231.98
57.83,223.69
57.84,222.78
57.85,223.62
57.86,221.7
57.87,222.86
57.88,224.94
57.89,222.68
57.9,222.09
57.91,227.14
57.92,224.29
57.93,224.76
57.94,222.44
57.95,226.75
57.96,226.59
57.97,226.74
57.98,219.72
57.99,217.27
58.0,217.26
58.01,213.19
58.02,215.6
58.03,218.49
58.04,223.18
58.05,209.79
58.06,211.72
58.07,216.49
58.08,211.35
58.09,214.85
58.1,219.66
58.11,211.72
58.12,212.43
58.13,214.32
58.14,217.08
58.15,212.93
58.16,208.16
58.17,219.57
58.18,221.2
58.19,220.44
58.2,209.42
58.21,215.15
58.22,215.57
58.23,216.68
58.24,209.12
58.25,217.75
58.26,212.14
58.27,214.59
58.28,217.89
58.29,217.59
58.3,222.16
58.31,209.51
58.32,215.88
58.33,213.29
58.34,211.11
58.35,213.19
58.36,212.44
58.37,211.82
58.38,222.67
58.39,213.87
58.4,214.88
58.41,213.66
58.42,213.52
58.43,207.11
58.44,219.49
58.45,213.41
58.46,217.25
58.47,212.8
58.48,217.56
58.49,218.21
58.5,213.72
58.51,219.75
58.52,216.16
58.53,219.05
58.54,217.79
58.55,217.97
58.56,211.82
58.57,218.35
58.58,209.78
58.59,215.1
58.6,215.3
58.61,217.53
58.62,217.02
58.63,216.66
58.64,211.88
58.65,212.68
58.66,213.15
58.67,214.71
58.68,222.48
58.69,214.55
58.7,214.29
58.71,215.43
58.72,212.69
58.73,216.31
58.74,210.53
58.75,210.24
58.76,210.82
58.77,211.66
58.78,212.75
58.79,216.53
58.8,216.09
58.81,216.3
58.82,220.16
58.83,225.51
58.84,211.53
58.85,216.72
58.86,219.27
58.87,210.53
58.88,219.27
58.89,218.75
58.9,220.9
58.91,210.59
58.92,212.66
58.93,213.89
58.94,207.55
58.95,223.39
58.96,215.39
58.97,212.56
58.98,220.5
58.99,212.7
59.0,205.67
59.01,219.46
59.02,211.36
59.03,210.12
59.04,218.88
59.05,213.28
59.06,209.3
59.07,218.05
59.08,213.55
59.09,212.12
59.1,215.95
59.11,219.82
59.12,208.58
59.13,213.59
59.14,217.2
59.15,211.2
59.16,218.79
59.17,207.47
59.18,211.29
59.19,220.19
59.2,217.21
59.21,211.72
59.22,214.37
59.23,214.47
59.24,210.83
59.25,214.31
59.26,213.09
59.27,214.66
59.28,219.42
59.29,214.04
59.3,218.75
59.31,211.12
59.32,219.93
59.33,215.92
59.34,219.04
59.35,221.58
59.36,221.67
59.37,210.41
59.38,219.71
59.39,215.88
59.4,213.04
59.41,218.14
59.42,216.15
59.43,213.24
59.44,217.68
59.45,217.52
59.46,220.18
59.47,221.39
59.48,222.93
59.49,219.44
59.5,213.13
59.51,218.73
59.52,219.79
59.53,216.59
59.54,209.57
59.55,217.75
59.56,218.98
59.57,209.97
59.58,216.72
59.59,216.57
59.6,220.36
59.61,207.91
59.62,213.85
59.63,220.05
59.64,217.79
59.65,214.98
59.66,214.18
59.67,213.92
59.68,219.88
59.69,212.8
59.7,215.28
59.71,213.82
59.72,213.83
59.73,211.87
59.74,211.57
59.75,211.31
59.76,220.27
59.77,221.09
59.78,214.18
59.79,211.6
59.8,217.18
59.81,213.31
59.82,216.9
59.83,212.8
59.84,214.97
59.85,217.57
59.86,211.13
59.87,218.88
59.88,213.86
59.89,205.9
59.9,217.1
59.91,213.01
59.92,213.82
59.93,214.31
59.94,220.37
59.95,213.05
59.96,216.42
59.97,216.14
59.98,218.23
59.99,217.47
60.0,218.69
60.01,214.5
60.02,213.41
60.03,215.22
60.04,218.91
60.05,215.19
60.06,213.47
60.07,221.09
60.08,208.1
60.09,214.35
60.1,218.61
60.11,215.71
60.12,212.25
60.13,210.7
60.14,218.32
60.15,211.65
60.16,215.25
60.17,211.67
60.18,211.03
60.19,216.2
60.2,214.94
60.21,211.77
60.22,214.03
60.23,212.53
60.24,208.65
60.25,213.32
60.26,221.26
60.27,214.19
60.28,218.01
60.29,216.98
60.3,209.84
60.31,215.19
60.32,219.06
60.33,213.8
60.34,218.35
60.35,224.26
60.36,217.38
60.37,211.93
60.38,215.96
60.39,219.4
60.4,209.85
60.41,219.82
60.42,214.32
60.43,212.74
60.44,216.77
60.45,218.4
60.46,214.77
60.47,211.51
60.48,216.2
60.49,214.09
60.5,211.62
60.51,212.09
60.52,212.34
60.53,209.15
60.54,216.61
60.55,209.14
60.56,218.57
60.57,215.1
60.58,209.2
60.59,213.33
60.6,214.28
60.61,218.6
60.62,219.3
60.63,215.05
60.64,212.5
60.65,216.86
60.66,207.45
60.67,221.93
60.68,208.81
60.69,206.96
60.7,217.12
60.71,214.35
60.72,214.82
60.73,213.86
60.74,213.87
60.75,217.83
60.76,208.63
60.77,208.89
60.78,216.26
60.79,218.13
60.8,221.04
60.81,216.95
60.82,212.78
60.83,214.48
60.84,212.74
60.85,219.26
60.86,215.02
60.87,220.1
60.88,211.17
60.89,215.0
60.9,217.41
60.91,218.46
60.92,218.65
60.93,216.26
60.94,213.07
60.95,213.89
60.96,216.3
60.97,218.19
60.98,216.61
60.99,212.92
61.0,224.22
61.01,227.53
61.02,221.41
61.03,225.72
61.04,220.99
61.05,229.69
61.06,225.35
61.07,225.18
61.08,221.67
61.09,223.94
61.1,225.26
61.11,221.53
61.12,224.6
61.13,222.25
61.14,218.03
61.15,218.33
61.16,223.33
61.17,228.05
61.18,229.8
61.19,226.04
61.2,225.16
61.21,228.24
61.22,230.99
61.23,220.57
61.24,229.89
61.25,222.34
61.26,225.85
61.27,228.72
61.28,223.43
61.29,226.75
61.3,216.7
61.31,228.62
61.32,219.39
61.33,228.06
61.34,229.65
61.35,232.19
61.36,227.58
61.37,227.13
61.38,221.89
61.39,216.11
61.4,230.12
61.41,221.23
61.42,222.0
61.43,225.05
61.44,228.83
61.45,229.68
61.46,223.38
61.47,225.69
61.48,223.19
61.49,229.72
61.5,224.12
61.51,226.28
61.52,224.21
61.53,228.51
61.54,228.18
61.55,227.52
61.56,228.38
61.57,221.23
61.58,228.13
61.59,227.09
61.6,224.91
61.61,221.07
61.62,221.98
61.63,219.93
61.64,225.67
61.65,214.34
61.66,224.15
61.67,228.83
61.68,222.74
61.69,224.18
61.7,228.39
61.71,229.88
61.72,228.76
61.73,222.76
61.74,227.72
61.75,232.84
61.76,231.46
61.77,222.71
61.78,224.84
61.79,228.27
61.8,222.34
61.81,219.03
61.82,225.77
61.83,219.18
61.84,221.56
61.85,231.24
61.86,223.01
61.87,224.79
61.88,233.26
61.89,217.45
61.9,219.19
61.91,227.0
61.92,224.93
61.93,223.35
61.94,225.17
61.95,226.7
61.96,226.22
61.97,232.62
61.98,223.63
61.99,222.73
62.0,230.88
62.01,216.64
62.02,224.61
62.03,223.85
62.04,222.27
62.05,232.04
62.06,229.69
62.07,220.86
62.08,224.13
62.09,227.6
62.1,222.66
62.11,224.3
62.12,226.29
62.13,226.01
62.14,225.53
62.15,229.6
62.16,228.95
62.17,226.2
62.18,220.41
62.19,222.12
62.2,229.96
62.21,223.01
62.22,227.32
62.23,223.15
62.24,219.82
62.25,231.67
62.26,222.25
62.27,220.15
62.28,218.61
62.29,220.9
62.3,221.15
62.31,223.33
62.32,218.57
62.33,232.32
62.34,224.54
62.35,220.94
62.36,224.53
62.37,231.18
62.38,228.0
62.39,225.62
62.4,227.25
62.41,227.82
62.42,232.4
62.43,219.41
62.44,226.53
62.45,228.73
62.46,225.75
62.47,226.54
62.48,224.58
62.49,220.67
62.5,229.58
62.51,226.39
62.52,221.7
62.53,225.4
62.54,223.09
62.55,221.11
62.56,225.38
62.57,222.76
62.58,216.57
62.59,214.4
62.6,224.24
62.61,222.95
62.62,227.5
62.63,224.33
62.64,225.93
62.65,229.15
62.66,222.05
62.67,226.59
62.68,233.89
62.69,224.33
62.7,224.03
62.71,228.85
62.72,218.4
62.73,222.3
62.74,222.02
62.75,225.16
62.76,225.0
62.77,218.52
62.78,232.01
62.79,228.81
62.8,223.9
62.81,221.34
62.82,227.87
62.83,220.16
62.84,222.24
62.85,233.76
62.86,223.46
62.87,218.18
62.88,219.44
62.89,230.12
62.9,230.88
62.91,220.97
62.92,231.19
62.93,223.93
62.94,225.98
62.95,226.7
62.96,221.7
62.97,223.51
62.98,220.75
62.99,229.75
63.0,213.05
63.01,210.1
63.02,220.11
63.03,214.57
63.04,204.42
63.05,208.77
63.06,218.76
63.07,217.82
63.08,218.82
63.09,217.52
63.1,214.26
63.11,214.23
63.12,218.5
63.13,220.62
63.14,212.31
63.15,214.23
63.16,211.9
63.17,209.15
63.18,213.83
63.19,212.77
63.2,216.29
63.21,217.12
63.22,222.03
63.23,215.09
63.24,219.86
63.25,210.22
63.26,212.93
63.27,214.4
63.28,211.38
63.29,217.02
63.3,214.47
63.31,215.33
63.32,214.89
63.33,224.27
63.34,214.4
63.35,219.49
63.36,219.18
63.37,217.26
63.38,207.58
63.39,208.52
63.4,216.93
63.41,218.23
63.42,221.6
63.43,216.37
63.44,215.21
63.45,210.36
63.46,211.61
63.47,210.28
63.48,207.35
63.49,217.38
63.5,216.66
63.51,218.76
63.52,213.8
63.53,220.56
63.54,217.01
63.55,221.09
63.56,208.56
63.57,218.34
63.58,208.11
63.59,215.94
63.6,208.79
63.61,219.79
63.62,213.29
63.63,213.88
63.64,217.24
63.65,216.68
63.66,211.3
63.67,218.43
63.68,219.76
63.69,210.69
63.7,218.23
63.71,214.75
63.72,214.34
63.73,214.53
63.74,214.28
63.75,218.32
63.76,220.21
63.77,212.18
63.78,217.93
63.79,210.9
63.8,217.07
63.81,208.72
63.82,217.9
63.83,214.83
63.84,217.16
63.85,220.94
63.86,220.8
63.87,210.94
63.88,218.06
63.89,222.24
63.9,214.23
63.91,212.71
63.92,210.08
63.93,220.02
63.94,210.96
63.95,213.65
63.96,214.13
63.97,215.43
63.98,216.38
63.99,225.45
64.0,212.47
64.01,218.82
64.02,222.3
64.03,219.15
64.04,217.11
64.05,216.27
64.06,209.37
64.07,215.43
64.08,213.9
64.09,218.22
64.1,213.57
64.11,217.22
64.12,211.65
64.13,221.54
64.14,209.85
64.15,210.19
64.16,204.76
64.17,213.45
64.18,222.54
64.19,215.58
64.2,215.92
64.21,215.48
64.22,222.17
64.23,221.01
64.24,222.17
64.25,214.18
64.26,216.98
64.27,215.45
64.28,214.55
64.29,209.12
64.3,213.74
64.31,213.95
64.32,209.35
64.33,210.7
64.34,221.94
64.35,215.34
64.36,212.26
64.37,206.51
64.38,219.6
64.39,221.33
64.4,213.86
64.41,218.32
64.42,212.22
64.43,212.85
64.44,214.76
64.45,215.97
64.46,213.68
64.47,212.85
64.48,210.63
64.49,218.35
64.5,208.58
64.51,217.35
64.52,223.51
64.53,216.5
64.54,211.75
64.55,215.56
64.56,205.49
64.57,214.53
64.58,209.86
64.59,215.64
64.6,205.27
64.61,219.2
64.62,209.62
64.63,218.0
64.64,219.28
64.65,215.2
64.66,215.38
64.67,211.17
64.68,216.31
64.69,219.16
64.7,211.51
64.71,214.22
64.72,213.99
64.73,210.47
64.74,212.42
64.75,220.19
64.76,212.71
64.77,213.58
64.78,214.39
64.79,211.39
64.8,214.16
64.81,209.04
64.82,215.79
64.83,216.52
64.84,215.23
64.85,217.77
64.86,212.46
64.87,215.41
64.88,212.52
64.89,214.16
64.9,216.1
64.91,220.43
64.92,212.33
64.93,212.83
64.94,214.99
64.95,215.61
64.96,217.43
64.97,216.76
64.98,209.46
64.99,209.44
65.0,213.39
65.01,211.93
65.02,213.88
65.03,210.11
65.04,213.59
65.05,208.72
65.06,217.45
65.07,216.89
65.08,214.41
65.09,207.58
65.1,211.62
65.11,214.28
65.12,211.17
65.13,213.27
65.14,215.96
65.15,219.63
65.16,211.28
65.17,215.91
65.18,211.71
65.19,210.86
65.2,211.97
65.21,219.0
65.22,213.05
65.23,216.59
65.24,216.46
65.25,212.61
65.26,221.31
65.27,204.96
65.28,220.36
65.29,209.7
65.3,210.67
65.31,219.26
65.32,215.98
65.33,217.49
65.34,215.72
65.35,212.41
65.36,216.28
65.37,214.59
65.38,217.42
65.39,210.99
65.4,210.4
65.41,216.9
65.42,213.03
65.43,214.2
65.44,218.02
65.45,215.43
65.46,216.5
65.47,210.6
65.48,211.08
65.49,222.26
65.5,219.66
65.51,218.24
65.52,215.75
65.53,211.18
65.54,221.67
65.55,217.08
65.56,215.32
65.57,216.09
65.58,212.17
65.59,218.22
65.6,209.71
65.61,214.69
65.62,212.06
65.63,218.93
65.64,218.66
65.65,220.7
65.66,213.68
65.67,217.86
65.68,206.5
65.69,214.0
65.7,207.61
65.71,219.77
65.72,219.04
65.73,220.08
65.74,218.9
65.75,216.55
65.76,214.81
65.77,206.66
65.78,218.22
65.79,221.03
65.8,217.86
65.81,213.93
65.82,217.15
65.83,213.71
65.84,217.92
65.85,213.51
65.86,209.26
65.87,215.29
65.88,211.01
65.89,217.83
65.9,220.26
65.91,211.95
65.92,212.19
65.93,216.88
65.94,214.57
65.95,221.11
65.96,214.28
65.97,215.52
65.98,206.61
65.99,217.41
66.0,221.85
66.01,222.98
66.02,222.18
66.03,224.44
66.04,220.06
66.05,222.23
66.06,226.17
66.07,224.22
66.08,229.83
66.09,230.57
66.1,219.14
66.11,229.64
66.12,224.53
66.13,226.98
66.14,222.8
66.15,220.25
66.16,224.2
66.17,223.28
66.18,231.52
66.19,223.83
66.2,221.76
66.21,219.35
66.22,229.13
66.23,223.62
66.24,228.17
66.25,233.96
66.26,225.45
66.27,225.02
66.28,230.14
66.29,223.69
66.3,222.5
66.31,222.9
66.32,227.35
66.33,223.44
66.34,228.08
66.35,217.28
66.36,219.57
66.37,223.36
66.38,220.76
66.39,230.95
66.4,223.87
66.41,224.55
66.42,221.81
66.43,223.48
66.44,219.63
66.45,234.0
66.46,228.81
66.47,236.23
66.48,220.93
66.49,225.03
66.5,228.28
66.51,221.11
66.52,232.43
66.53,225.79
66.54,222.64
66.55,220.18
66.56,230.58
66.57,220.36
66.58,227.04
66.59,221.13
66.6,234.85
66.61,223.7
66.62,229.33
66.63,226.91
66.64,226.47
66.65,228.98
66.66,221.47
66.67,220.35
66.68,223.7
66.69,220.58
66.7,227.31
66.71,223.9
66.72,226.91
66.73,225.41
66.74,219.46
66.75,232.9
66.76,228.51
66.77,221.16
66.78,225.31
66.79,221.65
66.8,228.55
66.81,226.96
66.82,224.39
66.83,231.93
66.84,223.64
66.85,221.38
66.86,226.62
66.87,221.53
66.88,225.61
66.89,226.08
66.9,229.34
66.91,222.34
66.92,232.45
66.93,225.87
66.94,226.08
66.95,227.56
66.96,225.83
66.97,217.84
66.98,223.15
66.99,226.36
67.0,213.88
67.01,210.22
67.02,216.94
67.03,208.6
67.04,217.18
67.05,221.31
67.06,219.0
67.07,207.6
67.08,218.38
67.09,215.95
67.1,215.88
67.11,215.33
67.12,207.57
67.13,215.59
67.14,211.71
67.15,214.04
67.16,215.83
67.17,211.1
67.18,221.47
67.19,214.24
67.2,211.84
67.21,217.93
67.22,216.07
67.23,218.24
67.24,218.87
67.25,215.47
67.26,210.93
67.27,212.62
67.28,206.8
67.29,213.93
67.3,222.94
67.31,211.38
67.32,217.19
67.33,221.71
67.34,210.24
67.35,216.66
67.36,217.68
67.37,215.43
67.38,210.01
67.39,215.79
67.4,214.75
67.41,209.56
67.42,215.75
67.43,217.23
67.44,211.35
67.45,216.07
67.46,214.14
67.47,211.59
67.48,213.99
67.49,216.42
67.5,209.15
67.51,218.04
67.52,218.5
67.53,210.58
67.54,214.1
67.55,215.24
67.56,211.05
67.57,216.2
67.58,214.5
67.59,215.9
67.6,214.35
67.61,220.98
67.62,220.26
67.63,215.19
67.64,212.71
67.65,214.22
67.66,208.86
67.67,220.02
67.68,218.56
67.69,216.82
67.7,214.4
67.71,220.81
67.72,211.45
67.73,216.57
67.74,212.15
67.75,209.74
67.76,217.82
67.77,215.23
67.78,205.13
67.79,209.74
67.8,208.59
67.81,207.88
67.82,215.88
67.83,216.49
67.84,207.53
67.85,212.09
67.86,215.0
67.87,216.39
67.88,209.98
67.89,216.43
67.9,212.97
67.91,217.17
67.92,211.52
67.93,214.78
67.94,208.93
67.95,214.52
67.96,216.06
67.97,214.09
67.98,211.9
67.99,216.92
68.0,231.08
68.01,224.72
68.02,227.71
68.03,221.52
68.04,220.22
68.05,225.02
68.06,228.76
68.07,217.18
68.08,228.54
68.09,228.51
68.1,225.08
68.11,229.67
68.12,217.67
68.13,222.21
68.14,225.16
68.15,223.75
68.16,232.44
68.17,228.44
68.18,226.14
68.19,226.95
68.2,218.75
68.21,225.46
68.22,225.11
68.23,220.19
68.24,221.63
68.25,224.33
68.26,225.1
68.27,220.36
68.28,223.82
68.29,223.23
68.3,215.87
68.31,227.63
68.32,226.49
68.33,218.59
68.34,228.65
68.35,225.91
68.36,231.27
68.37,221.66
68.38,217.74
68.39,224.55
68.4,222.07
68.41,227.33
68.42,220.42
68.43,220.42
68.44,223.92
68.45,226.58
68.46,226.96
68.47,225.44
68.48,226.45
68.49,226.29
68.5,220.16
68.51,221.25
68.52,225.89
68.53,219.32
68.54,230.03
68.55,229.44
68.56,219.12
68.57,230.93
68.58,217.5
68.59,225.07
68.6,225.5
68.61,221.24
68.62,226.57
68.63,220.57
68.64,232.46
68.65,218.19
68.66,223.39
68.67,221.84
68.68,228.36
68.69,223.23
68.7,217.09
68.71,223.73
68.72,226.3
68.73,219.54
68.74,228.79
68.75,230.68
68.76,224.47
68.77,228.4
68.78,228.15
68.79,218.06
68.8,227.79
68.81,225.56
68.82,223.02
68.83,221.9
68.84,216.11
68.85,226.68
68.86,230.46
68.87,223.76
68.88,220.43
68.89,226.62
68.9,220.24
68.91,221.69
68.92,225.76
68.93,227.74
68.94,225.73
68.95,227.69
68.96,222.83
68.97,218.46
68.98,222.4
68.99,221.18
69.0,219.62
69.01,224.74
69.02,223.15
69.03,227.86
69.04,223.56
69.05,228.05
69.06,228.27
69.07,223.04
69.08,222.95
69.09,230.43
69.1,227.13
69.11,222.86
69.12,222.23
69.13,223.1
69.14,230.7
69.15,218.33
69.16,228.2
69.17,227.75
69.18,230.44
69.19,224.2
69.2,222.77
69.21,220.22
69.22,224.76
69.23,226.21
69.24,227.17
69.25,219.44
69.26,225.55
69.27,220.88
69.28,229.23
69.29,233.16
69.3,224.53
69.31,229.07
69.32,230.04
69.33,228.35
69.34,224.31
69.35,232.86
69.36,226.66
69.37,229.1
69.38,224.24
69.39,223.53
69.4,228.66
69.41,218.14
69.42,227.36
69.43,231.34
69.44,228.89
69.45,226.36
69.46,226.58
69.47,225.18
69.48,228.6
69.49,225.53
69.5,223.37
69.51,216.73
69.52,222.79
69.53,220.27
69.54,227.76
69.55,224.9
69.56,229.64
69.57,218.8
69.58,218.97
69.59,223.59
69.6,221.63
69.61,224.12
69.62,226.46
69.63,219.4
69.64,225.02
69.65,229.81
69.66,228.51
69.67,223.37
69.68,225.17
69.69,222.69
69.7,224.73
69.71,227.01
69.72,226.77
69.73,226.29
69.74,223.1
69.75,218.4
69.76,223.82
69.77,225.69
69.78,219.97
69.79,229.07
69.8,231.37
69.81,217.01
69.82,223.42
69.83,226.05
69.84,229.82
69.85,227.08
69.86,221.45
69.87,226.45
69.88,222.3
69.89,223.59
69.9,221.11
69.91,215.96
69.92,218.38
69.93,222.09
69.94,230.14
